Job,ClassJobLevel,Name,Description,Cast,Cooldown
DNC,0,Honing Ovation,"Delivers an attack to nearby enemies and erects a magicked barrier around nearby party members.
Potency of both the attack and barrier varies with the number of stacks of Acclaim accumulated at time of execution.
Potency of both the attack and barrier doubles when targets are within 5 yalms.
0 Stacks: 2,000 attack potency, and barrier equivalent to a heal of 1,000 potency
1 Stack: 3,000 attack potency, and barrier equivalent to a heal of 2,000 potency
2 Stacks: 4,000 attack potency, and barrier equivalent to a heal of 3,000 potency
3 Stacks: 5,000 attack potency, and barrier equivalent to a heal of 4,000 potency
4 Stacks: 6,000 attack potency, and barrier equivalent to a heal of 5,000 potency
Duration: 10s
Honing Dance effect expires upon execution.

※This action cannot be assigned to a hotbar.",0.0,2.5
DNC,0,Fan Dance,"Delivers an attack with a potency of 5,000 to all enemies in a cone before you.
Additional Effect: Reduces damage taken by self and party member designated as your Dance Partner by 10%
Duration: 10s",0.0,20.0
DNC,0,Curing Waltz,"Restores own HP and the HP of all nearby party members.
Cure Potency: 10,000
Additional Effect: Party member designated as your Dance Partner will also heal self and nearby party members",0.0,20.0
DNC,0,En Avant,"Quickly dash 10 yalms forward.
Additional Effect: Grants En Avant
Duration: 10s
Maximum Charges: 4
Cannot be executed while bound.",0.0,10.0
DNC,0,Closed Position,"Grants you Closed Position and designates a party member as your Dance Partner, allowing you to share the effects of Saber Dance, Starfall Dance, Fan Dance, and Curing Waltz with said party member.
Effect ends upon reuse.",0.0,1.0
DNC,0,Contradance,"Charms nearby enemies.
Duration: 2s
Damage you deal to charmed enemies will extend the effect duration by 2s. This effect can only be extended once.
Can only be executed when the limit gauge is full.
Gauge Charge Time: 90s",0.0,10.0
DNC,0,Honing Ovation,"Delivers an attack to nearby enemies and erects a magicked barrier around nearby party members.
Potency of both the attack and barrier varies with the number of stacks of Acclaim available at time of execution.
Potency of both the attack and barrier doubles when targets are within 5 yalms.
0 Stacks: 2,000 attack potency, and barrier equivalent to a heal of 1,000 potency
1 Stack: 3,000 attack potency, and barrier equivalent to a heal of 2,000 potency
2 Stacks: 4,000 attack potency, and barrier equivalent to a heal of 3,000 potency
3 Stacks: 5,000 attack potency, and barrier equivalent to a heal of 4,000 potency
4 Stacks: 6,000 attack potency, and barrier equivalent to a heal of 5,000 potency
Duration: 10s
Honing Dance effect expires upon execution.

※This action cannot be assigned to a hotbar.",0.0,2.5
DNC,1,Cascade,"Delivers an attack with a potency of 220/200/. Additional Effect: 50% chance of granting Silken Symmetry
Duration: 30s",0.0,2.5
DNC,2,Fountain,"Delivers an attack with a potency of 120/100/.
Combo Action: Cascade
Combo Potency: 280/260/ Combo Bonus: 50% chance of granting Silken Flow
Duration: 30s",0.0,2.5
DNC,15,Windmill,"Delivers an attack with a potency of 100 to all nearby enemies. Additional Effect: 50% chance of granting Silken Symmetry
Duration: 30s",0.0,2.5
DNC,15,Standard Step,"Begin dancing, granting yourself Standard Step.
Duration: 15s
Action changes to Standard Finish while dancing.
Only Standard Finish, En Avant, Curing Waltz, Shield Samba, step actions, role actions, Sprint, and Limit Break can be performed while dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.",0.0,30.0
DNC,15,Emboite,"Perform an emboite.
When performed together with other step actions, in sequence, the potency of Standard Finish and Technical Finish is increased.
Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Cascade and Windmill change to Emboite when requirements for execution are met.",0.0,1.5
DNC,15,Entrechat,"Perform an entrechat.
When performed together with other step actions, in sequence, the potency of Standard Finish and Technical Finish is increased.
Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Fountain and Bladeshower change to Entrechat when requirements for execution are met.",0.0,1.5
DNC,15,Jete,"Perform a jete.
When performed together with other step actions, in sequence, the potency of Standard Finish and Technical Finish is increased.
Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Reverse Cascade and Rising Windmill change to Jete when requirements for execution are met.",0.0,1.5
DNC,15,Pirouette,"Perform a pirouette.
When performed together with other step actions, in sequence, the potency of Standard Finish and Technical Finish is increased.
Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Fountainfall and Bloodshower change to Pirouette when requirements for execution are met.",0.0,1.5
DNC,15,Standard Finish,"Delivers an attack to all nearby enemies. Potency varies with number of successful steps, dealing full potency for the first enemy, and 75% less for all remaining enemies.
0 Steps: 360
1 Step: 540
2 Steps: 850/800/ Step Bonus: Grants Standard Finish and Esprit to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/
Damage bonus of Standard Finish varies with number of successful steps.
1 Step: 2%
2 Steps: 5%
Duration: 60s Additional Effect: Grants Last Dance Ready
Duration: 30s Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Standard Step changes to Standard Finish when requirements for execution are met.",0.0,2.5
DNC,15,Single Standard Finish,"Delivers an attack to all nearby enemies. Potency varies with number of successful steps, dealing full potency for the first enemy, and 75% less for all remaining enemies.
0 Steps: 360
1 Step: 540
2 Steps: 850/800/ Step Bonus: Grants Standard Finish and Esprit to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/
Damage bonus of Standard Finish varies with number of successful steps.
1 Step: 2%
2 Steps: 5%
Duration: 60s Additional Effect: Grants Last Dance Ready
Duration: 30s Can only be executed while dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Standard Step changes to Single Standard Finish when requirements for execution are met.",0.0,2.5
DNC,15,Double Standard Finish,"Delivers an attack to all nearby enemies. Potency varies with number of successful steps, dealing full potency for the first enemy, and 75% less for all remaining enemies.
0 Steps: 360
1 Step: 540
2 Steps: 850/800/ Step Bonus: Grants Standard Finish and Esprit to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/Step Bonus: Grants Standard Finish to self and party member designated as your Dance Partner/
Damage bonus of Standard Finish varies with number of successful steps.
1 Step: 2%
2 Steps: 5%
Duration: 60s Additional Effect: Grants Last Dance Ready
Duration: 30s Can only be executed while dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Standard Step changes to Double Standard Finish when requirements for execution are met.",0.0,2.5
DNC,20,Reverse Cascade,Delivers an attack with a potency of 280/260/. Additional Effect: 50% chance of granting a Fourfold Feather Can only be executed while under the effect of Silken Symmetry/ or Flourishing Symmetry/.,0.0,2.5
DNC,25,Bladeshower,"Delivers an attack with a potency of 100 to all nearby enemies.
Combo Action: Windmill
Combo Potency: 140 Combo Bonus: 50% chance of granting Silken Flow
Duration: 30s",0.0,2.5
DNC,30,Fan Dance,"Delivers an attack with a potency of 150. Additional Effect: 50% chance of granting Threefold Fan Dance
Duration: 30s Can only be executed while in possession of Fourfold Feathers.",0.0,1.0
DNC,35,Rising Windmill,"Delivers an attack with a potency of 140 to all nearby enemies.
Additional Effect: 50% chance of granting a Fourfold Feather
Can only be executed while under the effect of Silken Symmetry/ or Flourishing Symmetry/.",0.0,2.5
DNC,40,Fountainfall,"Delivers an attack with a potency of 340/320/.
Additional Effect: 50% chance of granting a Fourfold Feather
Can only be executed while under the effect of Silken Flow/ or Flourishing Flow/.",0.0,2.5
DNC,45,Bloodshower,"Delivers an attack with a potency of 180 to all nearby enemies.
Additional Effect: 50% chance of granting a Fourfold Feather
Can only be executed while under the effect of Silken Flow/ or Flourishing Flow/.",0.0,2.5
DNC,50,Fan Dance II,"Delivers an attack with a potency of 100 to all nearby enemies. Additional Effect: 50% chance of granting Threefold Fan Dance
Duration: 30s Can only be executed while in possession of Fourfold Feathers.",0.0,1.0
DNC,50,En Avant,Quickly dash 10 yalms forward. Maximum Charges: 3/2/ Cannot be executed while bound.,0.0,30.0
DNC,52,Curing Waltz,"Restores own HP and the HP of all nearby party members.
Cure Potency: 300
Additional Effect: Party member designated as your Dance Partner will also heal self and nearby party members",0.0,60.0
DNC,56,Shield Samba,"Reduces damage taken by self and nearby party members by 15/10/%.
Duration: 15s
Effect cannot be stacked with bard's Troubadour or machinist's Tactician.",0.0,120.0
DNC,60,Closed Position,"Grants you Closed Position and designates a party member as your Dance Partner, allowing you to share the effects of Standard Finish, Curing Waltz, Devilment, and Tillana with said party member.
Effect ends upon reuse.",0.0,30.0
DNC,60,Ending,Ends dance with your partner.,0.0,1.0
DNC,62,Devilment,"Increases critical hit rate and direct hit rate by 20%.
Duration: 20s
Additional Effect: Party member designated as your Dance Partner will also receive the effect of Devilment/
Additional Effect: Grants Flourishing Starfall
Duration: 20s",0.0,120.0
DNC,66,Fan Dance III,"Delivers an attack to target and all enemies nearby it with a potency of 200 for the first enemy, and 50% less for all remaining enemies.
Can only be executed while under the effect of Threefold Fan Dance.",0.0,1.0
DNC,70,Technical Step,"Begin dancing, granting yourself Technical Step.
Duration: 15s
Action changes to Technical Finish while dancing.
Only Technical Finish, En Avant, Curing Waltz, Shield Samba, step actions, role actions, Sprint, and Limit Break can be performed while dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.",0.0,120.0
DNC,70,Technical Finish,"Delivers an attack to all nearby enemies within 15 yalms. Potency varies with number of successful steps, dealing full potency for the first enemy, and 75% less for all remaining enemies.
0 Steps: 350
1 Step: 540
2 Steps: 720
3 Steps: 900
4 Steps: 1,1200/300/ Step Bonus: Grants Technical Finish and Esprit to self and party members within 30 yalms/Step Bonus: Grants Technical Finish to self and party members within 30 yalms/Step Bonus: Grants Technical Finish to self and party members within 30 yalms/
Damage bonus of Technical Finish varies with number of successful steps.
1 Step: 1%
2 Steps: 2%
3 Steps: 3%
4 Steps: 5%
Duration: 20s Additional Effect: Grants Flourishing Finish
Duration: 30s Additional Effect: Grants Dance of the Dawn Ready
Duration: 30s Can only be executed while Dancing.
This weaponskill does not share a recast timer with any other actions. Upon execution, the recast timer for this action will be applied to all other weaponskills and magic actions.

※This action cannot be assigned to a hotbar.
※Technical Step changes to Technical Finish when requirements for execution are met.",0.0,2.5
